country,year,variable,value,GEO_WB,GEO3
WO-PPP,1958,xlcyux,.7463598251342773,,
WO-PPP,1959,xlcyux,.7455714344978333,,
WO-PPP,1960,xlcyux,.7420323491096497,,
WO-PPP,1961,xlcyux,.729789674282074,,
WO-PPP,1962,xlcyux,.7292271256446838,,
WO-PPP,1963,xlcyux,.7203987836837769,,
WO-PPP,1964,xlcyux,.7160366773605347,,
WO-PPP,1965,xlcyux,.7079189419746399,,
WO-PPP,1966,xlcyux,.7076682448387146,,
WO-PPP,1967,xlcyux,.7152959704399109,,
WO-PPP,1968,xlcyux,.7281712889671326,,
WO-PPP,1969,xlcyux,.7313473224639893,,
WO-PPP,1970,xlcyux,.6486152154510788,,
WO-PPP,1971,xlcyux,.6474988774019372,,
WO-PPP,1972,xlcyux,.6751392019934844,,
WO-PPP,1973,xlcyux,.6992952456685394,,
WO-PPP,1974,xlcyux,.7057658141434434,,
WO-PPP,1975,xlcyux,.7520554932285427,,
WO-PPP,1976,xlcyux,.7374442154423645,,
WO-PPP,1977,xlcyux,.7582516906881355,,
WO-PPP,1978,xlcyux,.7851331272234403,,
WO-PPP,1979,xlcyux,.826865076154253,,
WO-PPP,1980,xlcyux,.8528247809792293,,
WO-PPP,1981,xlcyux,.819575743110899,,
WO-PPP,1982,xlcyux,.7997274474359054,,
WO-PPP,1983,xlcyux,.7964313861585031,,
WO-PPP,1984,xlcyux,.7098926830717253,,
WO-PPP,1985,xlcyux,.5780390119524855,,
WO-PPP,1986,xlcyux,.4502894483191789,,
WO-PPP,1987,xlcyux,.3948375255730179,,
WO-PPP,1988,xlcyux,.3801911675910103,,
WO-PPP,1989,xlcyux,.3858369643159448,,
WO-PPP,1990,xlcyux,.2912693277943905,,
WO-PPP,1991,xlcyux,.2601848256120025,,
WO-PPP,1992,xlcyux,.2445134606688501,,
WO-PPP,1993,xlcyux,.2397250075364274,,
WO-PPP,1994,xlcyux,.1576215699872103,,
WO-PPP,1995,xlcyux,.1553947384336799,,
WO-PPP,1996,xlcyux,.1604475152795609,,
WO-PPP,1997,xlcyux,.1705308155432732,,
WO-PPP,1998,xlcyux,.1766559466614029,,
WO-PPP,1999,xlcyux,.1787246477486374,,
WO-PPP,2000,xlcyux,.1858069638575289,,
WO-PPP,2001,xlcyux,.1954875203094038,,
WO-PPP,2002,xlcyux,.1964417971598158,,
WO-PPP,2003,xlcyux,.1852051889330369,,
WO-PPP,2004,xlcyux,.177848293890745,,
WO-PPP,2005,xlcyux,.1784159488933339,,
WO-PPP,2006,xlcyux,.1836305903354536,,
WO-PPP,2007,xlcyux,.1845171062117027,,
WO-PPP,2008,xlcyux,.1927386746562502,,
WO-PPP,2009,xlcyux,.2063643376033052,,
WO-PPP,2010,xlcyux,.2016151930512141,,
WO-PPP,2011,xlcyux,.2011301127568035,,
WO-PPP,2012,xlcyux,.2114912170043211,,
WO-PPP,2013,xlcyux,.2196595067345674,,
WO-PPP,2014,xlcyux,.2268990420397639,,
WO-PPP,2015,xlcyux,.2468283768066758,,
WO-PPP,2016,xlcyux,.2371626933425633,,
WO-PPP,2017,xlcyux,.2314439351265435,,
WO-PPP,2018,xlcyux,.2361465161784173,,
WO-PPP,2019,xlcyux,.2333648077399741,,
WO-PPP,2020,xlcyux,.2367246012066456,,
WO-PPP,2021,xlcyux,.246795131049499,,
WO-PPP,2022,xlcyux,.2520260508693326,,
WO-PPP,2023,xlcyux,.2459900888523267,,
WO-PPP,2024,xlcyux,.2444073966227224,,
WS,1961,inyixx,.0215340424329042,,
WS,1962,inyixx,.0221057441085577,,
WS,1963,inyixx,.022258197888732,,
WS,1964,inyixx,.0234397128224373,,
WS,1965,inyixx,.0239351857453585,,
WS,1966,inyixx,.0246212258934975,,
WS,1967,inyixx,.0244941841810942,,
WS,1968,inyixx,.0249134246259928,,
WS,1969,inyixx,.0259424895048141,,
WS,1970,inyixx,.026653939858079,,
WS,1971,inyixx,.0278291571885347,,
WS,1972,inyixx,.0299625433981419,,
WS,1973,inyixx,.0335115008056164,,
WS,1974,inyixx,.0419847816228867,,
WS,1975,inyixx,.0455024354159832,,
WS,1976,inyixx,.0475684367120266,,
WS,1977,inyixx,.0547886453568935,,
WS,1978,inyixx,.0531772188842297,,
WS,1979,inyixx,.059769444167614,,
WS,1980,inyixx,.0727148875594139,,
WS,1981,inyixx,.0845352783799171,,
WS,1982,inyixx,.1022618040442467,,
WS,1983,inyixx,.1205633357167244,,
WS,1984,inyixx,.139691486954689,,
WS,1985,inyixx,.141841322183609,,
WS,1986,inyixx,.1414020359516144,,
WS,1987,inyixx,.1477897614240646,,
WS,1988,inyixx,.1749446541070938,,
WS,1989,inyixx,.1700599789619446,,
WS,1990,inyixx,.1853763610124588,,
WS,1991,inyixx,.1967054009437561,,
WS,1992,inyixx,.2135551422834396,,
WS,1993,inyixx,.2149533629417419,,
WS,1994,inyixx,.3637069165706635,,
WS,1995,inyixx,.3308695256710052,,
WS,1996,inyixx,.3448207080364227,,
WS,1997,inyixx,.3848733603954315,,
WS,1998,inyixx,.4062767922878265,,
WS,1999,inyixx,.4108149409294128,,
WS,2000,inyixx,.4211126863956451,,
WS,2001,inyixx,.4274032413959503,,
WS,2002,inyixx,.4436584413051605,,
WS,2003,inyixx,.4502794742584229,,
WS,2004,inyixx,.4826956391334534,,
WS,2005,inyixx,.5054076313972473,,
WS,2006,inyixx,.5345693230628967,,
WS,2007,inyixx,.6770214438438416,,
WS,2008,inyixx,.7131615877151489,,
WS,2009,inyixx,.6810438632965088,,
WS,2010,inyixx,.6809402704238892,,
WS,2011,inyixx,.6962898373603821,,
WS,2012,inyixx,.7125719785690308,,
WS,2013,inyixx,.7209686636924744,,
WS,2014,inyixx,.7262095212936401,,
WS,2015,inyixx,.7585077881813049,,
WS,2016,inyixx,.7665860056877136,,
WS,2017,inyixx,.7773419618606567,,
WS,2018,inyixx,.7756367325782776,,
WS,2019,inyixx,.7883546352386475,,
WS,2020,inyixx,.8013448119163513,,
WS,2021,inyixx,.8132317066192627,,
WS,2022,inyixx,.8552972078323364,,
WS,2023,inyixx,.9522530436515808,,
WS,2024,inyixx,1,,
WS,1970,mgdpro,1119098822,,
WS,1971,mgdpro,1270297276,,
WS,1972,mgdpro,1290441989,,
WS,1973,mgdpro,1384549628,,
WS,1974,mgdpro,1236708630,,
WS,1975,mgdpro,1189632981,,
WS,1976,mgdpro,1300489040,,
WS,1977,mgdpro,1290292545,,
WS,1978,mgdpro,1370852401,,
WS,1979,mgdpro,1552064883,,
WS,1980,mgdpro,1457960473,,
WS,1981,mgdpro,1325991410,,
WS,1982,mgdpro,1312517865,,
WS,1983,mgdpro,1318123937,,
WS,1984,mgdpro,1335067216,,
WS,1985,mgdpro,1387265241,,
WS,1986,mgdpro,1463512322,,
WS,1987,mgdpro,1470564325,,
WS,1988,mgdpro,1449365403,,
WS,1989,mgdpro,1503137228,,
WS,1990,mgdpro,1436635894,,
WS,1991,mgdpro,1403857430,,
WS,1992,mgdpro,1400933166,,
WS,1993,mgdpro,1458278097,,
WS,1994,mgdpro,1421176640,,
WS,1995,mgdpro,1506773904,,
WS,1996,mgdpro,1619908016,,
WS,1997,mgdpro,1642453964,,
WS,1998,mgdpro,1679420297,,
WS,1999,mgdpro,1731969228,,
WS,2000,mgdpro,1854675930,,
WS,2001,mgdpro,2003947850,,
WS,2002,mgdpro,2067422239,,
WS,2003,mgdpro,2184267931,,
WS,2004,mgdpro,2280475499,,
WS,2005,mgdpro,2395744265,,
WS,2006,mgdpro,2420237639,,
WS,2007,mgdpro,2580775200,,
WS,2008,mgdpro,2536211185,,
WS,2009,mgdpro,2510169743,,
WS,2010,mgdpro,2551370502,,
WS,2011,mgdpro,2594549027,,
WS,2012,mgdpro,2494759300,,
WS,2013,mgdpro,2560910659,,
WS,2014,mgdpro,2628370244,,
WS,2015,mgdpro,2787245962,,
WS,2016,mgdpro,2911641128,,
WS,2017,mgdpro,2896888567,,
WS,2018,mgdpro,2982259864,,
WS,2019,mgdpro,3065713139,,
WS,2020,mgdpro,2754710091,,
WS,2021,mgdpro,2691899154,,
WS,2022,mgdpro,2679729135,,
WS,2023,mgdpro,2968725394,,
WS,2024,mgdpro,3247383552,,
WS,1970,mnninc,1013971674,,
WS,1971,mnninc,1161557659,,
WS,1972,mnninc,1178606875,,
WS,1973,mnninc,1271290310,,
WS,1974,mnninc,1123130127,,
WS,1975,mnninc,1075806439,,
WS,1976,mnninc,1184994372,,
WS,1977,mnninc,1167329773,,
WS,1978,mnninc,1226307616,,
WS,1979,mnninc,1404035314,,
WS,1980,mnninc,1302411773,,
WS,1981,mnninc,1171775016,,
WS,1982,mnninc,1166024820,,
WS,1983,mnninc,1160626050,,
WS,1984,mnninc,1186172640,,
WS,1985,mnninc,1234549182,,
WS,1986,mnninc,1321601311,,
WS,1987,mnninc,1354605584,,
WS,1988,mnninc,1331229765,,
WS,1989,mnninc,1406176622,,
WS,1990,mnninc,1379154241,,
WS,1991,mnninc,1355814852,,
WS,1992,mnninc,1327539261,,
WS,1993,mnninc,1337871070,,
WS,1994,mnninc,1290395303,,
WS,1995,mnninc,1374218466,,
WS,1996,mnninc,1500128686,,
WS,1997,mnninc,1503001579,,
WS,1998,mnninc,1550590231,,
WS,1999,mnninc,1570083620,,
WS,2000,mnninc,1662472543,,
WS,2001,mnninc,1779768422,,
WS,2002,mnninc,1807860645,,
WS,2003,mnninc,1884837305,,
WS,2004,mnninc,1939790797,,
WS,2005,mnninc,1933894001,,
WS,2006,mnninc,1986743578,,
WS,2007,mnninc,2174446410,,
WS,2008,mnninc,2139447294,,
WS,2009,mnninc,2159321334,,
WS,2010,mnninc,2213508163,,
WS,2011,mnninc,2236605787,,
WS,2012,mnninc,2177677545,,
WS,2013,mnninc,2173730837,,
WS,2014,mnninc,2291063228,,
WS,2015,mnninc,2455095427,,
WS,2016,mnninc,2539086096,,
WS,2017,mnninc,2528657053,,
WS,2018,mnninc,2556866849,,
WS,2019,mnninc,2663915697,,
WS,2020,mnninc,2402703549,,
WS,2021,mnninc,2355301921,,
WS,2022,mnninc,2247758664,,
WS,2023,mnninc,2626242620,,
WS,2024,mnninc,2907377776,,
WS,1980,mpweal,5545272320,,
WS,1981,mpweal,5002648064,,
WS,1982,mpweal,5164495360,,
WS,1983,mpweal,5144374784,,
WS,1984,mpweal,5163236864,,
WS,1985,mpweal,5506369536,,
WS,1986,mpweal,6138538496,,
WS,1987,mpweal,6349837824,,
WS,1988,mpweal,6245019648,,
WS,1989,mpweal,6676897792,,
WS,1990,mpweal,6525982208,,
WS,1991,mpweal,6564736512,,
WS,1992,mpweal,6432240128,,
WS,1993,mpweal,6545172480,,
WS,1994,mpweal,6469554176,,
WS,1995,mpweal,6661703168,,
WS,1996,mpweal,7378732032,,
WS,1997,mpweal,7741873152,,
WS,1998,mpweal,7885898240,,
WS,1999,mpweal,8011071488,,
WS,2000,mpweal,8484491264,,
WS,2001,mpweal,8967318528,,
WS,2002,mpweal,8986914816,,
WS,2003,mpweal,9284810752,,
WS,2004,mpweal,10097914880,,
WS,2005,mpweal,10561291264,,
WS,2006,mpweal,11248234496,,
WS,2007,mpweal,11977089024,,
WS,2008,mpweal,10949038080,,
WS,2009,mpweal,10625701888,,
WS,2010,mpweal,10632143872,,
WS,2011,mpweal,10724610048,,
WS,2012,mpweal,10538950656,,
WS,2013,mpweal,11186236416,,
WS,2014,mpweal,12212250624,,
WS,2015,mpweal,13446109184,,
WS,2016,mpweal,14342874112,,
WS,2017,mpweal,14791623680,,
WS,2018,mpweal,14833496064,,
WS,2019,mpweal,15868079104,,
WS,2020,mpweal,16478281728,,
WS,2021,mpweal,16633736192,,
WS,2022,mpweal,15515688960,,
WS,2023,mpweal,17327046656,,
WS,2024,mpweal,19181879296,,
WS,1970,nomgdp,29828392,,
WS,1971,nomgdp,35351304,,
WS,1972,nomgdp,38664924,,
WS,1973,nomgdp,46398336,,
WS,1974,nomgdp,51922940,,
WS,1975,nomgdp,54131196,,
WS,1976,nomgdp,61862232,,
WS,1977,nomgdp,70693384,,
WS,1978,nomgdp,72898120,,
WS,1979,nomgdp,92766056,,
WS,1980,nomgdp,106015432,,
WS,1981,nomgdp,112093056,,
WS,1982,nomgdp,134220448,,
WS,1983,nomgdp,158917424,,
WS,1984,nomgdp,186497520,,
WS,1985,nomgdp,196771536,,
WS,1986,nomgdp,206943616,,
WS,1987,nomgdp,217334352,,
WS,1988,nomgdp,253558736,,
WS,1989,nomgdp,255623488,,
WS,1990,nomgdp,266318336,,
WS,1991,nomgdp,276146336,,
WS,1992,nomgdp,299176480,,
WS,1993,nomgdp,313461792,,
WS,1994,nomgdp,516891776,,
WS,1995,nomgdp,498545568,,
WS,1996,nomgdp,558577856,,
WS,1997,nomgdp,632136768,,
WS,1998,nomgdp,682309504,,
WS,1999,nomgdp,711518848,,
WS,2000,nomgdp,781027584,,
WS,2001,nomgdp,856493824,,
WS,2002,nomgdp,917229312,,
WS,2003,nomgdp,983531008,,
WS,2004,nomgdp,1100775552,,
WS,2005,nomgdp,1210827392,,
WS,2006,nomgdp,1293784832,,
WS,2007,nomgdp,1747240192,,
WS,2008,nomgdp,1808728448,,
WS,2009,nomgdp,1709535744,,
WS,2010,nomgdp,1737330944,,
WS,2011,nomgdp,1806558080,,
WS,2012,nomgdp,1777695616,,
WS,2013,nomgdp,1846336384,,
WS,2014,nomgdp,1908747520,,
WS,2015,nomgdp,2114147712,,
WS,2016,nomgdp,2232023296,,
WS,2017,nomgdp,2251873024,,
WS,2018,nomgdp,2313150208,,
WS,2019,nomgdp,2416869120,,
WS,2020,nomgdp,2207472640,,
WS,2021,nomgdp,2189137664,,
WS,2022,nomgdp,2291964928,,
WS,2023,nomgdp,2826977792,,
WS,2024,nomgdp,3247383552,,
WS,1970,nomnni,27026340,,
WS,1971,nomnni,32325170,,
WS,1972,nomnni,35314060,,
WS,1973,nomnni,42602848,,
WS,1974,nomnni,47154372,,
WS,1975,nomnni,48951812,,
WS,1976,nomnni,56368328,,
WS,1977,nomnni,63956416,,
WS,1978,nomnni,65211628,,
WS,1979,nomnni,83918408,,
WS,1980,nomnni,94704728,,
WS,1981,nomnni,99056328,,
WS,1982,nomnni,119239800,,
WS,1983,nomnni,139928944,,
WS,1984,nomnni,165698224,,
WS,1985,nomnni,175110096,,
WS,1986,nomnni,186877120,,
WS,1987,nomnni,200196832,,
WS,1988,nomnni,232891536,,
WS,1989,nomnni,239134368,,
WS,1990,nomnni,255662592,,
WS,1991,nomnni,266696112,,
WS,1992,nomnni,283502848,,
WS,1993,nomnni,287579872,,
WS,1994,nomnni,469325696,,
WS,1995,nomnni,454687008,,
WS,1996,nomnni,517275424,,
WS,1997,nomnni,578465280,,
WS,1998,nomnni,629968832,,
WS,1999,nomnni,645013824,,
WS,2000,nomnni,700088256,,
WS,2001,nomnni,760678784,,
WS,2002,nomnni,802072640,,
WS,2003,nomnni,848703552,,
WS,2004,nomnni,936328576,,
WS,2005,nomnni,977404800,,
WS,2006,nomnni,1062052160,,
WS,2007,nomnni,1472146816,,
WS,2008,nomnni,1525771648,,
WS,2009,nomnni,1470592512,,
WS,2010,nomnni,1507266816,,
WS,2011,nomnni,1557325824,,
WS,2012,nomnni,1551751936,,
WS,2013,nomnni,1567191808,,
WS,2014,nomnni,1663791872,,
WS,2015,nomnni,1862209024,,
WS,2016,nomnni,1946427904,,
WS,2017,nomnni,1965631232,,
WS,2018,nomnni,1983199872,,
WS,2019,nomnni,2100110336,,
WS,2020,nomnni,1925394048,,
WS,2021,nomnni,1915406208,,
WS,2022,nomnni,1922501760,,
WS,2023,nomnni,2500847616,,
WS,2024,nomnni,2907377664,,
WS,1800,npopul,51028,,
WS,1801,npopul,51028,,
WS,1802,npopul,51028,,
WS,1803,npopul,51028,,
WS,1804,npopul,51028,,
WS,1805,npopul,51028,,
WS,1806,npopul,51028,,
WS,1807,npopul,51028,,
WS,1808,npopul,51028,,
WS,1809,npopul,51028,,
WS,1810,npopul,51028,,
WS,1811,npopul,51028,,
WS,1812,npopul,51028,,
WS,1813,npopul,51028,,
WS,1814,npopul,51028,,
WS,1815,npopul,51028,,
WS,1816,npopul,51028,,
WS,1817,npopul,51028,,
WS,1818,npopul,51028,,
WS,1819,npopul,51028,,
WS,1820,npopul,51028,,
WS,1821,npopul,51028,,
WS,1822,npopul,51028,,
WS,1823,npopul,51028,,
WS,1824,npopul,51028,,
WS,1825,npopul,51028,,
WS,1826,npopul,51028,,
WS,1827,npopul,51028,,
WS,1828,npopul,51028,,
WS,1829,npopul,51028,,
WS,1830,npopul,50028,,
WS,1831,npopul,49047,,
WS,1832,npopul,48085,,
WS,1833,npopul,47142,,
WS,1834,npopul,46218,,
WS,1835,npopul,45312,,
WS,1836,npopul,44423,,
WS,1837,npopul,43552,,
WS,1838,npopul,42698,,
WS,1839,npopul,41861,,
WS,1840,npopul,41040,,
WS,1841,npopul,39832,,
WS,1842,npopul,38660,,
WS,1843,npopul,37522,,
WS,1844,npopul,36418,,
WS,1845,npopul,35424,,
WS,1846,npopul,34527,,
WS,1847,npopul,33652,,
WS,1848,npopul,32799,,
WS,1849,npopul,31968,,
WS,1850,npopul,31067,,
WS,1851,npopul,30191,,
WS,1852,npopul,29339,,
WS,1853,npopul,28512,,
WS,1854,npopul,28592,,
WS,1855,npopul,28672,,
WS,1856,npopul,28753,,
WS,1857,npopul,28834,,
WS,1858,npopul,28914,,
WS,1859,npopul,28996,,
WS,1860,npopul,29077,,
WS,1861,npopul,29159,,
WS,1862,npopul,29240,,
WS,1863,npopul,29322,,
WS,1864,npopul,29405,,
WS,1865,npopul,29487,,
WS,1866,npopul,29570,,
WS,1867,npopul,29653,,
WS,1868,npopul,29736,,
WS,1869,npopul,29819,,
WS,1870,npopul,29903,,
WS,1871,npopul,29987,,
WS,1872,npopul,30071,,
WS,1873,npopul,30156,,
WS,1874,npopul,30240,,
WS,1875,npopul,30462,,
WS,1876,npopul,30685,,
WS,1877,npopul,30909,,
WS,1878,npopul,31135,,
WS,1879,npopul,31363,,
WS,1880,npopul,31363,,
WS,1881,npopul,31363,,
WS,1882,npopul,31363,,
WS,1883,npopul,31363,,
WS,1884,npopul,31363,,
WS,1885,npopul,31363,,
WS,1886,npopul,31363,,
WS,1887,npopul,31363,,
WS,1888,npopul,31703,,
WS,1889,npopul,32047,,
WS,1890,npopul,32394,,
WS,1891,npopul,32745,,
WS,1892,npopul,33100,,
WS,1893,npopul,33458,,
WS,1894,npopul,33821,,
WS,1895,npopul,34187,,
WS,1896,npopul,34558,,
WS,1897,npopul,34932,,
WS,1898,npopul,35311,,
WS,1899,npopul,35693,,
WS,1900,npopul,36080,,
WS,1901,npopul,36000,,
WS,1902,npopul,35860,,
WS,1903,npopul,36215,,
WS,1904,npopul,36573,,
WS,1905,npopul,36935,,
WS,1906,npopul,37300,,
WS,1907,npopul,37459,,
WS,1908,npopul,37618,,
WS,1909,npopul,37778,,
WS,1910,npopul,37939,,
WS,1911,npopul,38100,,
WS,1912,npopul,37965,,
WS,1913,npopul,37831,,
WS,1914,npopul,37698,,
WS,1915,npopul,37565,,
WS,1916,npopul,37432,,
WS,1917,npopul,37300,,
WS,1918,npopul,29840,,
WS,1919,npopul,32764,,
WS,1920,npopul,35974,,
WS,1921,npopul,36300,,
WS,1922,npopul,37048,,
WS,1923,npopul,37812,,
WS,1924,npopul,38592,,
WS,1925,npopul,39388,,
WS,1926,npopul,40200,,
WS,1927,npopul,41547,,
WS,1928,npopul,42940,,
WS,1929,npopul,44379,,
WS,1930,npopul,45867,,
WS,1931,npopul,47404,,
WS,1932,npopul,48993,,
WS,1933,npopul,50636,,
WS,1934,npopul,52333,,
WS,1935,npopul,54087,,
WS,1936,npopul,55900,,
WS,1937,npopul,58000,,
WS,1938,npopul,59000,,
WS,1939,npopul,61440,,
WS,1940,npopul,63880,,
WS,1941,npopul,66320,,
WS,1942,npopul,68760,,
WS,1943,npopul,71200,,
WS,1944,npopul,73641,,
WS,1945,npopul,76081,,
WS,1946,npopul,78521,,
WS,1947,npopul,80961,,
WS,1948,npopul,83401,,
WS,1949,npopul,85841,,
WS,1950,npopul,88281,,
WS,1951,npopul,90510,,
WS,1952,npopul,92701,,
WS,1953,npopul,94773,,
WS,1954,npopul,96882,,
WS,1955,npopul,99038,,
WS,1956,npopul,101318,,
WS,1957,npopul,103894,,
WS,1958,npopul,106698,,
WS,1959,npopul,109561,,
WS,1960,npopul,112490,,
WS,1961,npopul,115496,,
WS,1962,npopul,118597,,
WS,1963,npopul,121764,,
WS,1964,npopul,124894,,
WS,1965,npopul,127978,,
WS,1966,npopul,131073,,
WS,1967,npopul,133764,,
WS,1968,npopul,136020,,
WS,1969,npopul,138233,,
WS,1970,npopul,140400,,
WS,1971,npopul,142503,,
WS,1972,npopul,144538,,
WS,1973,npopul,146516,,
WS,1974,npopul,149431,,
WS,1975,npopul,153344,,
WS,1976,npopul,157113,,
WS,1977,npopul,159753,,
WS,1978,npopul,161375,,
WS,1979,npopul,162882,,
WS,1980,npopul,164322,,
WS,1981,npopul,165678,,
WS,1982,npopul,166484,,
WS,1983,npopul,166714,,
WS,1984,npopul,166796,,
WS,1985,npopul,166849,,
WS,1986,npopul,167061,,
WS,1987,npopul,167661,,
WS,1988,npopul,168346,,
WS,1989,npopul,168768,,
WS,1990,npopul,169042,,
WS,1991,npopul,169368,,
WS,1992,npopul,170331,,
WS,1993,npopul,171774,,
WS,1994,npopul,173159,,
WS,1995,npopul,174571,,
WS,1996,npopul,176071,,
WS,1997,npopul,177547,,
WS,1998,npopul,178905,,
WS,1999,npopul,180275,,
WS,2000,npopul,181685,,
WS,2001,npopul,183166,,
WS,2002,npopul,184471,,
WS,2003,npopul,185430,,
WS,2004,npopul,186249,,
WS,2005,npopul,186978,,
WS,2006,npopul,187709,,
WS,2007,npopul,188753,,
WS,2008,npopul,190107,,
WS,2009,npopul,191513,,
WS,2010,npopul,193023,,
WS,2011,npopul,194713,,
WS,2012,npopul,196498,,
WS,2013,npopul,198268,,
WS,2014,npopul,200037,,
WS,2015,npopul,201782,,
WS,2016,npopul,203499,,
WS,2017,npopul,205415,,
WS,2018,npopul,207582,,
WS,2019,npopul,209780,,
WS,2020,npopul,211944,,
WS,2021,npopul,213779,,
WS,2022,npopul,215261,,
WS,2023,npopul,216663,,
WS,2024,npopul,218019,,
WS,1800,npopul_adu,21182,,
WS,1801,npopul_adu,21182,,
WS,1802,npopul_adu,21182,,
WS,1803,npopul_adu,21182,,
WS,1804,npopul_adu,21182,,
WS,1805,npopul_adu,21182,,
WS,1806,npopul_adu,21182,,
WS,1807,npopul_adu,21182,,
WS,1808,npopul_adu,21182,,
WS,1809,npopul_adu,21182,,
WS,1810,npopul_adu,21182,,
WS,1811,npopul_adu,21182,,
WS,1812,npopul_adu,21182,,
WS,1813,npopul_adu,21182,,
WS,1814,npopul_adu,21182,,
WS,1815,npopul_adu,21182,,
WS,1816,npopul_adu,21182,,
WS,1817,npopul_adu,21182,,
WS,1818,npopul_adu,21182,,
WS,1819,npopul_adu,21182,,
WS,1820,npopul_adu,21182,,
WS,1821,npopul_adu,21182,,
WS,1822,npopul_adu,21182,,
WS,1823,npopul_adu,21182,,
WS,1824,npopul_adu,21182,,
WS,1825,npopul_adu,21182,,
WS,1826,npopul_adu,21182,,
WS,1827,npopul_adu,21182,,
WS,1828,npopul_adu,21182,,
WS,1829,npopul_adu,21182,,
WS,1830,npopul_adu,20766,,
WS,1831,npopul_adu,20359,,
WS,1832,npopul_adu,19960,,
WS,1833,npopul_adu,19569,,
WS,1834,npopul_adu,19185,,
WS,1835,npopul_adu,18809,,
WS,1836,npopul_adu,18440,,
WS,1837,npopul_adu,18078,,
WS,1838,npopul_adu,17724,,
WS,1839,npopul_adu,17376,,
WS,1840,npopul_adu,17036,,
WS,1841,npopul_adu,16534,,
WS,1842,npopul_adu,16048,,
WS,1843,npopul_adu,15575,,
WS,1844,npopul_adu,15117,,
WS,1845,npopul_adu,14704,,
WS,1846,npopul_adu,14332,,
WS,1847,npopul_adu,13969,,
WS,1848,npopul_adu,13615,,
WS,1849,npopul_adu,13270,,
WS,1850,npopul_adu,12896,,
WS,1851,npopul_adu,12532,,
WS,1852,npopul_adu,12179,,
WS,1853,npopul_adu,11835,,
WS,1854,npopul_adu,11868,,
WS,1855,npopul_adu,11902,,
WS,1856,npopul_adu,11935,,
WS,1857,npopul_adu,11969,,
WS,1858,npopul_adu,12002,,
WS,1859,npopul_adu,12036,,
WS,1860,npopul_adu,12070,,
WS,1861,npopul_adu,12104,,
WS,1862,npopul_adu,12138,,
WS,1863,npopul_adu,12172,,
WS,1864,npopul_adu,12206,,
WS,1865,npopul_adu,12240,,
WS,1866,npopul_adu,12274,,
WS,1867,npopul_adu,12309,,
WS,1868,npopul_adu,12343,,
WS,1869,npopul_adu,12378,,
WS,1870,npopul_adu,12413,,
WS,1871,npopul_adu,12447,,
WS,1872,npopul_adu,12482,,
WS,1873,npopul_adu,12517,,
WS,1874,npopul_adu,12553,,
WS,1875,npopul_adu,12644,,
WS,1876,npopul_adu,12737,,
WS,1877,npopul_adu,12830,,
WS,1878,npopul_adu,12924,,
WS,1879,npopul_adu,13019,,
WS,1880,npopul_adu,13019,,
WS,1881,npopul_adu,13019,,
WS,1882,npopul_adu,13019,,
WS,1883,npopul_adu,13019,,
WS,1884,npopul_adu,13019,,
WS,1885,npopul_adu,13019,,
WS,1886,npopul_adu,13019,,
WS,1887,npopul_adu,13019,,
WS,1888,npopul_adu,13160,,
WS,1889,npopul_adu,13302,,
WS,1890,npopul_adu,13447,,
WS,1891,npopul_adu,13592,,
WS,1892,npopul_adu,13740,,
WS,1893,npopul_adu,13888,,
WS,1894,npopul_adu,14039,,
WS,1895,npopul_adu,14191,,
WS,1896,npopul_adu,14345,,
WS,1897,npopul_adu,14500,,
WS,1898,npopul_adu,14657,,
WS,1899,npopul_adu,14816,,
WS,1900,npopul_adu,14977,,
WS,1901,npopul_adu,14943,,
WS,1902,npopul_adu,14885,,
WS,1903,npopul_adu,15033,,
WS,1904,npopul_adu,15181,,
WS,1905,npopul_adu,15331,,
WS,1906,npopul_adu,15483,,
WS,1907,npopul_adu,15549,,
WS,1908,npopul_adu,15615,,
WS,1909,npopul_adu,15681,,
WS,1910,npopul_adu,15748,,
WS,1911,npopul_adu,15815,,
WS,1912,npopul_adu,15759,,
WS,1913,npopul_adu,15704,,
WS,1914,npopul_adu,15648,,
WS,1915,npopul_adu,15593,,
WS,1916,npopul_adu,15538,,
WS,1917,npopul_adu,15483,,
WS,1918,npopul_adu,12386,,
WS,1919,npopul_adu,13600,,
WS,1920,npopul_adu,14933,,
WS,1921,npopul_adu,15068,,
WS,1922,npopul_adu,15379,,
WS,1923,npopul_adu,15696,,
WS,1924,npopul_adu,16019,,
WS,1925,npopul_adu,16350,,
WS,1926,npopul_adu,16687,,
WS,1927,npopul_adu,17246,,
WS,1928,npopul_adu,17824,,
WS,1929,npopul_adu,18422,,
WS,1930,npopul_adu,19039,,
WS,1931,npopul_adu,19677,,
WS,1932,npopul_adu,20337,,
WS,1933,npopul_adu,21019,,
WS,1934,npopul_adu,21723,,
WS,1935,npopul_adu,22451,,
WS,1936,npopul_adu,23204,,
WS,1937,npopul_adu,24076,,
WS,1938,npopul_adu,24491,,
WS,1939,npopul_adu,25503,,
WS,1940,npopul_adu,26516,,
WS,1941,npopul_adu,27529,,
WS,1942,npopul_adu,28542,,
WS,1943,npopul_adu,29555,,
WS,1944,npopul_adu,30568,,
WS,1945,npopul_adu,31581,,
WS,1946,npopul_adu,32594,,
WS,1947,npopul_adu,33606,,
WS,1948,npopul_adu,34619,,
WS,1949,npopul_adu,35632,,
WS,1950,npopul_adu,36645,,
